CLIP_NAME,DURATION,TIMESTAMP
C2.L,0:15.360,2:18.354
->.L,0:15.360,2:33.714
Coda.L,0:15.360,2:49.074
Coda.L,0:15.360,3:04.434
Coda.L,0:15.360,3:19.794
Coda.L,0:15.360,3:35.154
Coda.L,0:15.360,3:50.514
x.L,0:09.485,4:05.874
->.L,0:14.436,0:00.204
chorus.L,0:14.436,0:14.640
trans.L,0:10.827,0:29.076
->.L,0:14.436,0:39.903
verse.L,0:14.436,0:54.339
chorus.L,0:14.436,1:08.775
inst.L,0:14.436,1:23.212
inst.L,0:14.436,1:37.648
->.L,0:07.218,1:52.084
inst.L,0:14.436,1:59.302
inst.L,0:14.436,2:13.738
->.L,0:07.218,2:28.174
13.L,0:14.436,2:35.392
inst.L,0:14.436,2:49.828
inst.L,0:14.436,3:04.264
inst out.L,0:14.436,3:18.700
x.L,0:09.289,3:33.136
I1->.L,0:14.328,0:00.171
I2.L,0:14.328,0:14.499
I2.L,0:14.328,0:28.827
->.L,0:14.328,0:43.156
C.L,0:14.328,0:57.484
<- post C.L,0:14.328,1:11.812
C inst.L,0:14.328,1:26.141
C mod.L,0:14.328,1:40.469
C inst.L,0:14.328,1:54.797
C mod.L,0:14.328,2:09.126
I->.L,0:14.328,2:23.454
I2.L,0:14.328,2:37.782
C inst.L,0:14.328,2:52.111
C mod.L,0:14.328,3:06.439
C inst.L,0:14.328,3:20.768
C mod inst.L,0:14.328,3:35.096
C min.L,0:14.328,3:49.424
C mod min.L,0:14.328,4:03.753
x.L,0:10.638,4:18.081
I1.L,0:20.000,0:00.179
I2.L,0:20.000,0:20.179
Drums.L,0:20.000,0:40.179
Drums + pattern.L,0:20.000,1:00.179
D+p+brass.L,0:20.000,1:20.179
D+p+brass.L,0:20.000,1:40.179
x.L,0:14.380,2:00.179
I/A.L,0:15.508,0:00.202
A.L,0:15.508,0:15.711
A.L,0:15.508,0:31.220
C.L,0:15.508,0:46.729
C.L,0:15.508,1:02.238
A.L,0:15.508,1:17.747
A.L,0:15.508,1:33.256
C.L,0:15.508,1:48.765
C.L,0:15.508,2:04.273
D.L,0:15.508,2:19.782
D.L,0:15.508,2:35.291
A.L,0:15.508,2:50.800
A.L,0:15.508,3:06.309
A-D.L,0:15.508,3:21.818
A-D.L,0:15.508,3:37.327
x.L,0:10.977,3:52.836
I.L,0:07.384,0:00.157
A1->.L,0:14.769,0:07.542
A2.L,0:14.769,0:22.311
<- A3.L,0:14.769,0:37.081
C.L,0:14.769,0:51.850
C/2.L,0:07.384,1:06.619
_.L,0:14.769,1:14.004
C.L,0:11.076,1:28.773
C.L,0:11.076,1:39.850
synth.L,0:14.769,1:50.927
synth.L,0:14.769,2:05.696
D/A.L,0:14.769,2:20.465
C+synth.L,0:14.769,2:35.234
C+synth.L,0:14.769,2:50.004
Coda 1.L,0:14.769,3:04.773
Coda 2.L,0:14.769,3:19.542
x.L,0:09.501,3:34.311
I1.L,0:17.021,24:06.833
I2.L,0:16.842,24:23.855
I3.L,0:16.842,24:40.697
I4.L,0:16.842,24:57.539
I5.L,0:16.842,25:14.381
J.L,0:16.842,25:31.224
J.L,0:16.842,25:48.066
J.L,0:12.631,26:04.908
->.L,0:12.631,26:17.539
I/B->.L,0:08.421,26:30.171
B.L,0:16.842,26:38.592
B.L,0:16.842,26:55.434
C.L,0:16.842,27:12.276
C.L,0:16.842,27:29.118
_.L,0:16.842,27:45.960
_.L,0:16.842,28:02.802
Coda 1.L,0:16.842,28:19.645
Coda 2.L,0:16.842,28:36.487
x.L,0:23.757,28:53.329
I1 ->.L,0:15.000,0:00.280
I2.L,0:15.000,0:15.280
I3.L,0:15.000,0:30.280
I3.L,0:15.000,0:45.280
<- I4 ->.L,0:15.000,1:00.280
Lead.L,0:15.000,1:15.280
Lead .L,0:15.000,1:30.280
<- ->.L,0:15.000,1:45.280
Arp.L,0:15.000,2:00.280
Arp.L,0:15.000,2:15.280
<- ->.L,0:07.500,2:30.280
->.L,0:15.000,2:37.780
Lead.L,0:15.000,2:52.780
Lead.L,0:15.000,3:07.780
<- coda.L,0:15.000,3:22.780
coda.L,0:15.000,3:37.780
x.L,0:06.312,3:52.780
I/A.L,0:11.492,0:00.186
A.L,0:11.492,0:11.678
A.L,0:11.492,0:23.171
<- ->.L,0:07.661,0:34.663
A.L,0:11.492,0:42.325
A.L,0:11.492,0:53.817
A.L,0:11.492,1:05.310
B.L,0:11.492,1:16.802
B.L,0:11.492,1:28.295
A-.L,0:15.323,1:39.787
A-.L,0:15.323,1:55.110
<- ->.L,0:07.661,2:10.433
->.L,0:15.323,2:18.095
A.L,0:11.492,2:33.418
A.L,0:11.492,2:44.911
A.L,0:11.492,2:56.403
Coda/A.L,0:11.492,3:07.896
Coda/A.L,0:11.492,3:19.388
x.L,0:14.319,3:30.880
I/A.L,0:14.414,0:00.265
A.L,0:14.414,0:14.680
A.L,0:10.795,0:29.094
10-08.L,0:00.014,0:39.890
B.L,0:14.394,0:39.905
<-.L,0:07.204,0:54.299
A-.L,0:17.998,1:01.504
B.L,0:14.409,38:58.554
B.L,0:14.409,39:12.963
C.L,0:14.409,39:27.372
C.L,0:14.409,39:41.781
<- C- ->.L,0:14.409,39:56.190
A.L,0:14.409,40:10.599
B.L,0:14.409,40:25.008
B-.L,0:14.347,3:00.365
Coda.L,0:14.409,3:14.713
x.L,0:04.384,3:29.122
I/A.L,0:14.769,0:00.158
I/A.L,0:14.769,0:14.928
A.L,0:14.769,0:29.697
E.L,0:07.384,0:44.466
I/B.L,0:14.769,0:51.851
B.L,0:14.769,1:06.620
C.L,0:14.769,1:21.389
D.L,0:07.384,1:36.158
->.L,0:14.769,1:43.543
D.L,0:14.769,1:58.312
<->.L,0:07.384,2:13.081
E.L,0:07.384,2:20.466
B.L,0:14.769,2:27.851
C.L,0:14.769,2:42.620
C.L,0:14.769,2:57.389
<->.L,0:07.384,3:12.158
D.L,0:14.769,3:19.543
x.L,0:05.540,3:34.312
x.L,0:16.000,0:03.983
I.L,0:21.333,0:19.983
A.L,0:21.333,0:41.317
A.L,0:21.333,1:02.650
A.L,0:21.333,1:23.983
A.L,0:21.333,1:45.317
A.L,0:21.333,2:06.650
A.L,0:21.333,2:27.983
A.L,0:21.333,2:49.317
A.L,0:21.333,3:10.650
Coda/A.L,0:21.333,3:31.983
x.L,0:17.296,3:53.317
I/A.L,0:04.800,0:00.714
A.L,0:09.600,0:05.514
A.L,0:09.600,0:15.114
A.L,0:09.600,0:24.714
B.L,0:09.600,0:34.314
B.L,0:09.600,0:43.914
A+B.L,0:07.200,0:53.514
A+B.L,0:09.600,1:00.714
A+B.L,0:09.600,1:10.314
A+B.L,0:09.600,1:19.914
x.L,0:05.045,1:29.514
I/A.L,0:08.275,0:00.248
A.L,0:16.551,0:08.524
B.L,0:16.551,0:25.076
B.L,0:16.551,0:41.627
C.L,0:16.551,0:58.179
C.L,0:16.551,1:14.731
B.L,0:16.551,1:31.282
B.L,0:16.551,1:47.834
C.L,0:16.551,2:04.386
C.L,0:16.551,2:20.938
C inst.L,0:16.551,2:37.489
C inst.L,0:16.551,2:54.041
C inst.L,0:16.551,3:10.593
C inst (coda).L,0:16.551,3:27.145
x.L,0:09.136,3:43.696
I1/A.L,0:15.483,0:00.956
I2/A.L,0:15.483,0:16.440
A.L,0:15.483,0:31.924
A.L,0:15.483,0:47.407
B.L,0:15.483,1:02.891
B.L,0:15.483,1:18.375
B.L,0:15.483,1:33.859
B.L,0:15.483,1:49.343
B_.L,0:15.483,2:04.827
B_.L,0:15.483,2:20.311
B.L,0:15.483,2:35.794
B.L,0:15.483,2:51.278
B.L,0:15.483,3:06.762
B.L,0:15.483,3:22.246
<->.L,0:15.483,3:37.730
A.L,0:15.483,3:53.214
coda/B.L,0:15.483,4:39.665
coda/B.L,0:15.483,4:55.149
coda.L,0:07.741,5:10.633
coda.L,0:15.483,5:18.375
x.L,0:06.220,5:33.859
I/A.L,0:09.896,0:00.460
A.L,0:19.793,0:10.357
A.L,0:19.793,0:30.151
C.L,0:19.793,0:49.945
C.L,0:19.793,1:09.739
C.L,0:19.793,1:29.533
C.L,0:19.793,1:49.326
A.L,0:19.793,2:09.120
A.L,0:19.793,2:28.914
C.L,0:19.793,2:48.708
C.L,0:19.793,3:08.502
C.L,0:19.793,3:28.296
C.L,0:19.793,3:48.089
A.L,0:19.793,4:07.883
x.L,0:06.188,4:27.677
I.L,0:15.360,0:00.111
C.L,0:15.360,0:15.471
C.L,0:15.360,0:30.831
C.L,0:15.360,0:46.191
C.L,0:15.360,1:01.551
I/B.L,0:15.360,1:16.911
I/B.L,0:15.360,1:32.271
B.L,0:15.360,1:47.631
B.L,0:15.360,2:02.991
B.L,0:15.360,2:18.351
B+C.L,0:15.360,2:33.711
B+C.L,0:15.360,2:49.071
B+C.L,0:15.360,3:04.431
B+C.L,0:15.360,3:19.791
B.L,0:15.360,3:35.151
B.L,0:15.360,3:50.511
B.L,0:15.360,4:05.871
B.L,0:15.360,4:21.231
x.L,0:02.288,4:36.591
I/C.L,0:15.483,0:00.480
C.L,0:15.483,0:15.964
->.L,0:07.741,0:31.447
C.L,0:15.483,0:39.189
C.L,0:15.483,0:54.673
C.L,0:15.483,1:10.157
_.L,0:15.483,1:25.641
_ ->.L,0:15.483,1:41.125
_.L,0:07.741,1:56.609
C.L,0:15.483,2:04.351
C.L,0:15.483,2:19.835
_ ->.L,0:15.483,2:35.318
_->.L,0:07.741,2:50.802
Coda.L,0:15.483,2:58.544
Coda.L,0:15.483,3:14.028
Coda.L,0:15.483,3:29.512
x.L,0:06.363,3:44.996
A.L,0:12.307,80:04.234
A.L,0:12.307,80:16.542
A.L,0:12.307,80:28.849
A.L,0:12.307,80:41.157
A.L,0:12.307,80:53.465
A.L,0:12.307,81:05.772
A.L,0:12.307,81:18.080
A.L,0:12.307,81:30.388
B.L,0:12.307,81:42.695
B.L,0:12.307,81:55.003
B.L,0:12.307,82:07.311
B.L,0:12.307,82:19.619
C.L,0:08.205,82:31.926
C.L,0:08.205,82:40.131
C.L,0:08.205,82:48.337
C.L,0:08.205,82:56.542
C.L,0:12.307,83:04.747
D.L,0:12.307,3:14.135
D.L,0:12.307,3:26.443
D.L,0:12.307,3:38.751
D.L,0:12.307,3:51.058
D.L,0:12.307,4:03.366
D.L,0:12.307,4:15.674
D.L,0:12.307,4:27.982
D.L,0:12.307,4:40.289
_.L,0:06.153,4:52.597
A.L,0:08.443,4:59.252
x.L,0:26.383,5:07.696
I.L,0:15.238,0:07.840
I.L,0:15.238,0:23.079
J.L,0:15.238,0:38.317
J.L,0:15.238,0:53.555
K.L,0:15.238,1:08.793
K.L,0:15.238,1:24.031
D.L,0:15.238,1:39.269
D.L,0:15.238,1:54.507
D.L,0:15.238,2:09.745
D.L,0:15.238,2:24.983
D.L,0:15.238,2:40.221
D.L,0:15.238,2:55.459
D.L,0:15.238,3:10.698
K2.L,0:15.238,3:25.936
K2.L,0:15.238,3:41.174
K2.L,0:15.238,3:56.412
K2.L,0:15.238,4:11.650
K2.L,0:15.238,4:26.888
K2.L,0:15.238,4:42.126
x-444.L,0:03.823,4:57.364
I/A.L,0:18.823,90:53.318
J/A.L,0:18.823,91:12.142
J/A.L,0:18.823,91:30.965
J/A.L,0:18.823,91:49.789
C/A.L,0:18.823,92:08.612
V/A.L,0:18.823,92:27.436
V/A.L,0:18.823,92:46.259
C/A.L,0:18.823,93:05.083
A.L,0:18.823,93:23.906
V/A.L,0:18.823,93:42.730
I/C.L,0:04.000,0:00.273
I/C.L,0:16.000,0:04.273
C.L,0:16.000,0:20.273
C.L,0:16.000,0:36.273
C.L,0:16.000,0:52.273
C.L,0:16.000,1:08.273
C2.L,0:16.000,1:24.273
C2.L,0:16.000,1:40.273
C2.L,0:16.000,1:56.273
C2.L,0:16.000,2:12.273
Arp.L,0:16.000,2:28.273
Arp.L,0:16.000,2:44.273
Arp.L,0:16.000,3:00.273
Arp.L,0:16.000,3:16.273
Arp.L,0:16.000,3:32.273
x.L,0:10.046,3:48.273
I->.R,0:15.360,0:00.114
C.R,0:15.360,0:15.474
C.R,0:15.360,0:30.834
C.R,0:15.360,0:46.194
->.R,0:07.680,1:01.554
Inst.R,0:15.360,1:09.234
Inst.R,0:15.360,1:24.594
_.R,0:07.680,1:39.954
->.R,0:15.360,1:47.634
C2.R,0:15.360,2:02.994
C2.R,0:15.360,2:18.354
->.R,0:15.360,2:33.714
Coda.R,0:15.360,2:49.074
Coda.R,0:15.360,3:04.434
Coda.R,0:15.360,3:19.794
Coda.R,0:15.360,3:35.154
Coda.R,0:15.360,3:50.514
x.R,0:09.485,4:05.874
->.R,0:14.436,0:00.204
chorus.R,0:14.436,0:14.640
trans.R,0:10.827,0:29.076
->.R,0:14.436,0:39.903
verse.R,0:14.436,0:54.339
chorus.R,0:14.436,1:08.775
inst.R,0:14.436,1:23.212
inst.R,0:14.436,1:37.648
->.R,0:07.218,1:52.084
inst.R,0:14.436,1:59.302
inst.R,0:14.436,2:13.738
->.R,0:07.218,2:28.174
13.R,0:14.436,2:35.392
inst.R,0:14.436,2:49.828
inst.R,0:14.436,3:04.264
inst out.R,0:14.436,3:18.700
x.R,0:09.289,3:33.136
I1->.R,0:14.328,0:00.171
I2.R,0:14.328,0:14.499
I2.R,0:14.328,0:28.827
->.R,0:14.328,0:43.156
C.R,0:14.328,0:57.484
<- post C.R,0:14.328,1:11.812
C inst.R,0:14.328,1:26.141
C mod.R,0:14.328,1:40.469
C inst.R,0:14.328,1:54.797
C mod.R,0:14.328,2:09.126
I->.R,0:14.328,2:23.454
I2.R,0:14.328,2:37.782
C inst.R,0:14.328,2:52.111
C mod.R,0:14.328,3:06.439
C inst.R,0:14.328,3:20.768
C mod inst.R,0:14.328,3:35.096
C min.R,0:14.328,3:49.424
C mod min.R,0:14.328,4:03.753
x.R,0:10.638,4:18.081
I1.R,0:20.000,0:00.179
I2.R,0:20.000,0:20.179
Drums.R,0:20.000,0:40.179
Drums + pattern.R,0:20.000,1:00.179
D+p+brass.R,0:20.000,1:20.179
D+p+brass.R,0:20.000,1:40.179
x.R,0:14.380,2:00.179
I/A.R,0:15.508,0:00.202
A.R,0:15.508,0:15.711
A.R,0:15.508,0:31.220
C.R,0:15.508,0:46.729
C.R,0:15.508,1:02.238
A.R,0:15.508,1:17.747
A.R,0:15.508,1:33.256
C.R,0:15.508,1:48.765
C.R,0:15.508,2:04.273
D.R,0:15.508,2:19.782
D.R,0:15.508,2:35.291
A.R,0:15.508,2:50.800
A.R,0:15.508,3:06.309
A-D.R,0:15.508,3:21.818
A-D.R,0:15.508,3:37.327
x.R,0:10.977,3:52.836
I.R,0:07.384,0:00.157
A1->.R,0:14.769,0:07.542
A2.R,0:14.769,0:22.311
<- A3.R,0:14.769,0:37.081
C.R,0:14.769,0:51.850
C/2.R,0:07.384,1:06.619
_.R,0:14.769,1:14.004
C.R,0:11.076,1:28.773
C.R,0:11.076,1:39.850
synth.R,0:14.769,1:50.927
synth.R,0:14.769,2:05.696
D/A.R,0:14.769,2:20.465
C+synth.R,0:14.769,2:35.234
C+synth.R,0:14.769,2:50.004
Coda 1.R,0:14.769,3:04.773
Coda 2.R,0:14.769,3:19.542
x.R,0:09.501,3:34.311
I1.R,0:17.021,24:06.833
I2.R,0:16.842,24:23.855
I3.R,0:16.842,24:40.697
I4.R,0:16.842,24:57.539
I5.R,0:16.842,25:14.381
J.R,0:16.842,25:31.224
J.R,0:16.842,25:48.066
J.R,0:12.631,26:04.908
->.R,0:12.631,26:17.539
I/B->.R,0:08.421,26:30.171
B.R,0:16.842,26:38.592
B.R,0:16.842,26:55.434
C.R,0:16.842,27:12.276
C.R,0:16.842,27:29.118
_.R,0:16.842,27:45.960
_.R,0:16.842,28:02.802
Coda 1.R,0:16.842,28:19.645
Coda 2.R,0:16.842,28:36.487
x.R,0:23.757,28:53.329
I1 ->.R,0:15.000,0:00.280
I2.R,0:15.000,0:15.280
I3.R,0:15.000,0:30.280
I3.R,0:15.000,0:45.280
<- I4 ->.R,0:15.000,1:00.280
Lead.R,0:15.000,1:15.280
Lead .R,0:15.000,1:30.280
<- ->.R,0:15.000,1:45.280
Arp.R,0:15.000,2:00.280
Arp.R,0:15.000,2:15.280
<- ->.R,0:07.500,2:30.280
->.R,0:15.000,2:37.780
Lead.R,0:15.000,2:52.780
Lead.R,0:15.000,3:07.780
<- coda.R,0:15.000,3:22.780
coda.R,0:15.000,3:37.780
x.R,0:06.312,3:52.780
I/A.R,0:11.492,0:00.186
A.R,0:11.492,0:11.678
A.R,0:11.492,0:23.171
<- ->.R,0:07.661,0:34.663
A.R,0:11.492,0:42.325
A.R,0:11.492,0:53.817
A.R,0:11.492,1:05.310
B.R,0:11.492,1:16.802
B.R,0:11.492,1:28.295
A-.R,0:15.323,1:39.787
A-.R,0:15.323,1:55.110
<- ->.R,0:07.661,2:10.433
->.R,0:15.323,2:18.095
A.R,0:11.492,2:33.418
A.R,0:11.492,2:44.911
A.R,0:11.492,2:56.403
Coda/A.R,0:11.492,3:07.896
Coda/A.R,0:11.492,3:19.388
x.R,0:14.319,3:30.880
I/A.R,0:14.414,0:00.265
A.R,0:14.414,0:14.680
A.R,0:10.795,0:29.094
10-08.R,0:00.014,0:39.890
B.R,0:14.394,0:39.905
<-.R,0:07.204,0:54.299
A-.R,0:17.998,1:01.504
B.R,0:14.409,38:58.554
B.R,0:14.409,39:12.963
C.R,0:14.409,39:27.372
C.R,0:14.409,39:41.781
<- C- ->.R,0:14.409,39:56.190
A.R,0:14.409,40:10.599
B.R,0:14.409,40:25.008
B-.R,0:14.347,3:00.365
Coda.R,0:14.409,3:14.713
x.R,0:04.384,3:29.122
I/A.R,0:14.769,0:00.158
I/A.R,0:14.769,0:14.928
A.R,0:14.769,0:29.697
E.R,0:07.384,0:44.466
I/B.R,0:14.769,0:51.851
B.R,0:14.769,1:06.620
C.R,0:14.769,1:21.389
D.R,0:07.384,1:36.158
->.R,0:14.769,1:43.543
D.R,0:14.769,1:58.312
<->.R,0:07.384,2:13.081
E.R,0:07.384,2:20.466
B.R,0:14.769,2:27.851
C.R,0:14.769,2:42.620
C.R,0:14.769,2:57.389
<->.R,0:07.384,3:12.158
D.R,0:14.769,3:19.543
x.R,0:05.540,3:34.312
x.R,0:16.000,0:03.983
I.R,0:21.333,0:19.983
A.R,0:21.333,0:41.317
A.R,0:21.333,1:02.650
A.R,0:21.333,1:23.983
A.R,0:21.333,1:45.317
A.R,0:21.333,2:06.650
A.R,0:21.333,2:27.983
A.R,0:21.333,2:49.317
A.R,0:21.333,3:10.650
Coda/A.R,0:21.333,3:31.983
x.R,0:17.296,3:53.317
I/A.R,0:04.800,0:00.714
A.R,0:09.600,0:05.514
A.R,0:09.600,0:15.114
A.R,0:09.600,0:24.714
B.R,0:09.600,0:34.314
B.R,0:09.600,0:43.914
A+B.R,0:07.200,0:53.514
A+B.R,0:09.600,1:00.714
A+B.R,0:09.600,1:10.314
A+B.R,0:09.600,1:19.914
x.R,0:05.045,1:29.514
I/A.R,0:08.275,0:00.248
A.R,0:16.551,0:08.524
B.R,0:16.551,0:25.076
B.R,0:16.551,0:41.627
C.R,0:16.551,0:58.179
C.R,0:16.551,1:14.731
B.R,0:16.551,1:31.282
B.R,0:16.551,1:47.834
C.R,0:16.551,2:04.386
C.R,0:16.551,2:20.938
C inst.R,0:16.551,2:37.489
C inst.R,0:16.551,2:54.041
C inst.R,0:16.551,3:10.593
C inst (coda).R,0:16.551,3:27.145
x.R,0:09.136,3:43.696
I1/A.R,0:15.483,0:00.956
I2/A.R,0:15.483,0:16.440
A.R,0:15.483,0:31.924
A.R,0:15.483,0:47.407
B.R,0:15.483,1:02.891
B.R,0:15.483,1:18.375
B.R,0:15.483,1:33.859
B.R,0:15.483,1:49.343
B_.R,0:15.483,2:04.827
B_.R,0:15.483,2:20.311
B.R,0:15.483,2:35.794
B.R,0:15.483,2:51.278
B.R,0:15.483,3:06.762
B.R,0:15.483,3:22.246
<->.R,0:15.483,3:37.730
A.R,0:15.483,3:53.214
coda/B.R,0:15.483,4:39.665
coda/B.R,0:15.483,4:55.149
coda.R,0:07.741,5:10.633
coda.R,0:15.483,5:18.375
x.R,0:06.220,5:33.859
I/A.R,0:09.896,0:00.460
A.R,0:19.793,0:10.357
A.R,0:19.793,0:30.151
C.R,0:19.793,0:49.945
C.R,0:19.793,1:09.739
C.R,0:19.793,1:29.533
C.R,0:19.793,1:49.326
A.R,0:19.793,2:09.120
A.R,0:19.793,2:28.914
C.R,0:19.793,2:48.708
C.R,0:19.793,3:08.502
C.R,0:19.793,3:28.296
C.R,0:19.793,3:48.089
A.R,0:19.793,4:07.883
x.R,0:06.188,4:27.677
I.R,0:15.360,0:00.111
C.R,0:15.360,0:15.471
C.R,0:15.360,0:30.831
C.R,0:15.360,0:46.191
C.R,0:15.360,1:01.551
I/B.R,0:15.360,1:16.911
I/B.R,0:15.360,1:32.271
B.R,0:15.360,1:47.631
B.R,0:15.360,2:02.991
B.R,0:15.360,2:18.351
B+C.R,0:15.360,2:33.711
B+C.R,0:15.360,2:49.071
B+C.R,0:15.360,3:04.431
B+C.R,0:15.360,3:19.791
B.R,0:15.360,3:35.151
B.R,0:15.360,3:50.511
B.R,0:15.360,4:05.871
B.R,0:15.360,4:21.231
x.R,0:02.288,4:36.591
I/C.R,0:15.483,0:00.480
C.R,0:15.483,0:15.964
->.R,0:07.741,0:31.447
C.R,0:15.483,0:39.189
C.R,0:15.483,0:54.673
C.R,0:15.483,1:10.157
_.R,0:15.483,1:25.641
_ ->.R,0:15.483,1:41.125
_.R,0:07.741,1:56.609
C.R,0:15.483,2:04.351
C.R,0:15.483,2:19.835
_ ->.R,0:15.483,2:35.318
_->.R,0:07.741,2:50.802
Coda.R,0:15.483,2:58.544
Coda.R,0:15.483,3:14.028
Coda.R,0:15.483,3:29.512
x.R,0:06.363,3:44.996
A.R,0:12.307,80:04.234
A.R,0:12.307,80:16.542
A.R,0:12.307,80:28.849
A.R,0:12.307,80:41.157
A.R,0:12.307,80:53.465
A.R,0:12.307,81:05.772
A.R,0:12.307,81:18.080
A.R,0:12.307,81:30.388
B.R,0:12.307,81:42.695
B.R,0:12.307,81:55.003
B.R,0:12.307,82:07.311
B.R,0:12.307,82:19.619
C.R,0:08.205,82:31.926
C.R,0:08.205,82:40.131
C.R,0:08.205,82:48.337
C.R,0:08.205,82:56.542
C.R,0:12.307,83:04.747
D.R,0:12.307,3:14.135
D.R,0:12.307,3:26.443
D.R,0:12.307,3:38.751
D.R,0:12.307,3:51.058
D.R,0:12.307,4:03.366
D.R,0:12.307,4:15.674
D.R,0:12.307,4:27.982
D.R,0:12.307,4:40.289
_.R,0:06.153,4:52.597
A.R,0:08.443,4:59.252
x.R,0:26.383,5:07.696
I.R,0:15.238,0:07.840
I.R,0:15.238,0:23.079
J.R,0:15.238,0:38.317
J.R,0:15.238,0:53.555
K.R,0:15.238,1:08.793
K.R,0:15.238,1:24.031
D.R,0:15.238,1:39.269
D.R,0:15.238,1:54.507
D.R,0:15.238,2:09.745
D.R,0:15.238,2:24.983
D.R,0:15.238,2:40.221
D.R,0:15.238,2:55.459
D.R,0:15.238,3:10.698
K2.R,0:15.238,3:25.936
K2.R,0:15.238,3:41.174
K2.R,0:15.238,3:56.412
K2.R,0:15.238,4:11.650
K2.R,0:15.238,4:26.888
K2.R,0:15.238,4:42.126
x-444.R,0:03.823,4:57.364
I/A.R,0:18.823,90:53.318
J/A.R,0:18.823,91:12.142
J/A.R,0:18.823,91:30.965
J/A.R,0:18.823,91:49.789
C/A.R,0:18.823,92:08.612
V/A.R,0:18.823,92:27.436
V/A.R,0:18.823,92:46.259
C/A.R,0:18.823,93:05.083
A.R,0:18.823,93:23.906
V/A.R,0:18.823,93:42.730
I/C.R,0:04.000,0:00.273
I/C.R,0:16.000,0:04.273
C.R,0:16.000,0:20.273
C.R,0:16.000,0:36.273
C.R,0:16.000,0:52.273
C.R,0:16.000,1:08.273
C2.R,0:16.000,1:24.273
C2.R,0:16.000,1:40.273
C2.R,0:16.000,1:56.273
C2.R,0:16.000,2:12.273
Arp.R,0:16.000,2:28.273
Arp.R,0:16.000,2:44.273
Arp.R,0:16.000,3:00.273
Arp.R,0:16.000,3:16.273
Arp.R,0:16.000,3:32.273
x.R,0:10.046,3:48.273
None,None,None
TIME REFERENCE,COMMENTS,None
698|4| 321,,None
67179895,,None
1035|1| 000,,None
1178|3| 606,,None
1355|1| 000,,None
1595|1| 000,,None
1747|1| 000,,None
1898|1| 000,,None
2108|1| 000,,None
2291|1| 000,,None
2491|1| 000,,None
2647|1| 000,,None
2795|1| 937,,None
3234|1| 000,,None
3458|1| 000,,None
3618|1| 000,,None
3746|1| 000,,None
3954|1| 000,,None
4078|1| 000,,None
4475|3| 460,,None
4650|1| 000,,None
4826|1| 000,,None
5034|1| 000,,None
5210|1| 000,,None
5418|1| 000,,None
5589|1| 000,,None
5786|1| 000,,None
5906|1| 000,,None
6046|4| 811,,None
6170|1| 000,,None
6306|1| 000,,None
535202944,,None
6701|1| 000,,None
6837|1| 000,,None
6989|1| 000,,None
7046|1| 000,,None
7178|1| 000,,None
7321|1| 000,,None
7471|1| 000,,None
7604|1| 000,,None
7732|1| 000,,None
7876|1| 000,,None
8028|1| 000,,None
676001209,,None
8224|1| 000,,None
8356|1| 000,,None
8548|1| 000,,None
8668|1| 000,,None
8824|1| 000,,None
8951|1| 000,,None
9122|1| 000,,None
9280|1| 000,,None
9368|1| 000,,None
9452|1| 000,,None
9588|1| 000,,None
9788|1| 000,,None
9881|1| 723,,None
10020|1| 000,,None
10244|1| 000,,None
10420|1| 000,,None
10628|1| 000,,None
10871|1| 245,,None
11141|1| 000,,None
11320|1| 000,,None
11452|1| 209,,None
11584|1| 000,,None
11776|1| 000,,None
11828|1| 000,,None
1017881360,,None
1029792578,,None
12276|1| 000,,None
12460|1| 000,,None
