File1,File2,Timestamp1,Duration1,Timestamp2,Duration2,Time Difference,Duration Difference
parsed_data_54.csv,parsed_VitalicSegmented54L.csv,56.096,18.698,89.4,27.6,33.304s,8.902s
parsed_data_54.csv,parsed_VitalicSegmented54L.csv,74.795,18.698,117.0,79.4,42.205s,60.702s
parsed_data_54.csv,parsed_VitalicSegmented54L.csv,93.494,14.959,196.4,23.4,102.906s,8.441s
parsed_data_54.csv,parsed_VitalicSegmented54L.csv,108.453,14.959,219.8,18.2,111.347s,3.241s
parsed_data_55.csv,parsed_VitalicSegmented55L.csv,0.205,14.398,0.0,29.4,0.205s,15.002s
parsed_data_55.csv,parsed_VitalicSegmented55L.csv,14.604,14.398,29.4,13.6,14.796s,0.798s
parsed_data_55.csv,parsed_VitalicSegmented55L.csv,29.002,14.398,43.0,43.6,13.998s,29.202s
parsed_data_55.csv,parsed_VitalicSegmented55L.csv,43.4,14.398,86.6,136.4,43.200s,122.002s
parsed_data_55.csv,parsed_VitalicSegmented55L.csv,57.798,14.398,223.0,38.6,165.202s,24.202s
parsed_data_55.csv,parsed_VitalicSegmented55L.csv,72.196,14.398,261.6,4.8,189.404s,9.598s
parsed_data_55.csv,parsed_VitalicSegmented55L.csv,86.595,14.398,266.4,27.8,179.805s,13.402s
parsed_data_55.csv,parsed_VitalicSegmented55L.csv,100.993,14.398,294.2,4.2,193.207s,10.198s
parsed_data_56.csv,parsed_VitalicSegmented56L.csv,0.0,2.868,0.0,18.2,0.000s,15.332s
parsed_data_56.csv,parsed_VitalicSegmented56L.csv,2.868,14.282,18.2,34.6,15.332s,20.318s
parsed_data_56.csv,parsed_VitalicSegmented56L.csv,17.151,13.913,52.8,8.0,35.649s,5.913s
parsed_data_56.csv,parsed_VitalicSegmented56L.csv,31.064,13.913,60.8,27.6,29.736s,13.687s
parsed_data_56.csv,parsed_VitalicSegmented56L.csv,44.977,13.913,88.4,9.8,43.423s,4.113s
parsed_data_56.csv,parsed_VitalicSegmented56L.csv,58.89,13.913,98.2,30.6,39.310s,16.687s
parsed_data_56.csv,parsed_VitalicSegmented56L.csv,72.803,13.913,128.8,32.8,55.997s,18.887s
parsed_data_56.csv,parsed_VitalicSegmented56L.csv,86.716,13.913,161.6,8.0,74.884s,5.913s
parsed_data_56.csv,parsed_VitalicSegmented56L.csv,100.629,13.913,169.6,31.8,68.971s,17.887s
parsed_data_56.csv,parsed_VitalicSegmented56L.csv,114.542,13.913,201.4,9.2,86.858s,4.713s
parsed_data_56.csv,parsed_VitalicSegmented56L.csv,128.455,13.913,210.6,5.8,82.145s,8.113s
parsed_data_56.csv,parsed_VitalicSegmented56L.csv,142.368,13.913,216.4,23.4,74.032s,9.487s
parsed_data_56.csv,parsed_VitalicSegmented56L.csv,156.281,13.913,239.8,31.8,83.519s,17.887s
parsed_data_57.csv,parsed_VitalicSegmented57L.csv,0.264,16.093,0.0,17.2,0.264s,1.107s
parsed_data_57.csv,parsed_VitalicSegmented57L.csv,16.358,32.187,17.2,7.6,0.842s,24.587s
parsed_data_57.csv,parsed_VitalicSegmented57L.csv,48.546,32.187,24.8,7.4,23.746s,24.787s
parsed_data_57.csv,parsed_VitalicSegmented57L.csv,80.733,32.187,32.2,8.2,48.533s,23.987s
parsed_data_57.csv,parsed_VitalicSegmented57L.csv,112.921,32.187,40.4,7.8,72.521s,24.387s
parsed_data_57.csv,parsed_VitalicSegmented57L.csv,145.109,32.187,48.2,8.2,96.909s,23.987s
parsed_data_57.csv,parsed_VitalicSegmented57L.csv,177.297,32.187,56.4,8.4,120.897s,23.787s
parsed_data_57.csv,parsed_VitalicSegmented57L.csv,209.484,32.187,64.8,8.2,144.684s,23.987s
parsed_data_57.csv,parsed_VitalicSegmented57L.csv,241.672,10.057,73.0,7.4,168.672s,2.657s
parsed_data_58.csv,parsed_VitalicSegmented58L.csv,15.406,30.343,0.0,59.4,15.406s,29.057s
parsed_data_58.csv,parsed_VitalicSegmented58L.csv,45.75,30.343,59.4,15.8,13.650s,14.543s
parsed_data_58.csv,parsed_VitalicSegmented58L.csv,76.094,30.343,75.2,12.8,0.894s,17.543s
parsed_data_58.csv,parsed_VitalicSegmented58L.csv,106.437,30.343,88.0,4.4,18.437s,25.943s
parsed_data_58.csv,parsed_VitalicSegmented58L.csv,136.781,22.757,92.4,12.8,44.381s,9.957s
parsed_data_58.csv,parsed_VitalicSegmented58L.csv,159.539,30.343,105.2,31.2,54.339s,0.857s
parsed_data_58.csv,parsed_VitalicSegmented58L.csv,189.883,53.101,136.4,23.8,53.483s,29.301s
parsed_data_58.csv,parsed_VitalicSegmented58L.csv,242.984,30.343,160.2,28.6,82.784s,1.743s
parsed_data_58.csv,parsed_VitalicSegmented58L.csv,273.328,30.343,188.8,47.4,84.528s,17.057s
parsed_data_58.csv,parsed_VitalicSegmented58L.csv,303.672,45.515,236.2,6.0,67.472s,39.515s
parsed_data_58.csv,parsed_VitalicSegmented58L.csv,349.187,3.132,242.2,31.8,106.987s,28.668s
parsed_data_59.csv,parsed_VitalicSegmented59L.csv,0.725,15.737,0.0,95.8,0.725s,80.063s
parsed_data_59.csv,parsed_VitalicSegmented59L.csv,16.463,15.737,95.8,35.6,79.337s,19.863s
parsed_data_59.csv,parsed_VitalicSegmented59L.csv,32.201,3.934,131.4,59.2,99.199s,55.266s
parsed_data_59.csv,parsed_VitalicSegmented59L.csv,36.135,15.737,190.6,17.8,154.465s,2.063s
parsed_data_59.csv,parsed_VitalicSegmented59L.csv,51.873,15.737,208.4,16.8,156.527s,1.063s
parsed_data_59.csv,parsed_VitalicSegmented59L.csv,67.611,15.737,225.2,44.8,157.589s,29.063s
parsed_data_59.csv,parsed_VitalicSegmented59L.csv,83.348,15.737,270.0,10.6,186.652s,5.137s
parsed_data_60.csv,parsed_VitalicSegmented60L.csv,0.295,14.19,0.0,16.4,0.295s,2.210s
parsed_data_60.csv,parsed_VitalicSegmented60L.csv,14.485,14.19,16.4,26.2,1.915s,12.010s
parsed_data_60.csv,parsed_VitalicSegmented60L.csv,28.676,14.19,42.6,13.8,13.924s,0.390s
parsed_data_60.csv,parsed_VitalicSegmented60L.csv,42.867,14.19,56.4,29.0,13.533s,14.810s
parsed_data_60.csv,parsed_VitalicSegmented60L.csv,57.057,14.19,85.4,13.4,28.343s,0.790s
parsed_data_60.csv,parsed_VitalicSegmented60L.csv,71.248,14.19,98.8,15.6,27.552s,1.410s
parsed_data_60.csv,parsed_VitalicSegmented60L.csv,85.439,14.19,114.4,5.4,28.961s,8.790s
parsed_data_60.csv,parsed_VitalicSegmented60L.csv,99.629,14.19,119.8,14.2,20.171s,0.010s
parsed_data_60.csv,parsed_VitalicSegmented60L.csv,113.82,7.095,134.0,7.8,20.180s,0.705s
parsed_data_60.csv,parsed_VitalicSegmented60L.csv,120.915,14.19,141.8,28.0,20.885s,13.810s
parsed_data_60.csv,parsed_VitalicSegmented60L.csv,135.106,7.095,169.8,43.0,34.694s,35.905s
parsed_data_60.csv,parsed_VitalicSegmented60L.csv,142.201,14.19,212.8,14.6,70.599s,0.410s
parsed_data_60.csv,parsed_VitalicSegmented60L.csv,156.392,14.19,227.4,20.0,71.008s,5.810s
parsed_data_60.csv,parsed_VitalicSegmented60L.csv,170.583,14.19,247.4,29.8,76.817s,15.610s
parsed_data_60.csv,parsed_VitalicSegmented60L.csv,184.751,14.19,277.2,26.0,92.449s,11.810s
parsed_data_61.csv,parsed_VitalicSegmented61L.csv,0.304,13.342,0.0,39.8,0.304s,26.458s
parsed_data_61.csv,parsed_VitalicSegmented61L.csv,13.647,13.342,39.8,6.4,26.153s,6.942s
parsed_data_61.csv,parsed_VitalicSegmented61L.csv,26.99,13.342,46.2,12.8,19.210s,0.542s
parsed_data_61.csv,parsed_VitalicSegmented61L.csv,40.332,13.342,59.0,6.2,18.668s,7.142s
parsed_data_61.csv,parsed_VitalicSegmented61L.csv,53.675,13.342,65.2,9.2,11.525s,4.142s
parsed_data_61.csv,parsed_VitalicSegmented61L.csv,67.017,13.342,74.4,4.8,7.383s,8.542s
parsed_data_61.csv,parsed_VitalicSegmented61L.csv,80.36,13.342,79.2,34.0,1.160s,20.658s
parsed_data_61.csv,parsed_VitalicSegmented61L.csv,93.703,20.013,113.2,5.8,19.497s,14.213s
parsed_data_61.csv,parsed_VitalicSegmented61L.csv,113.717,13.342,119.0,18.6,5.283s,5.258s
parsed_data_61.csv,parsed_VitalicSegmented61L.csv,127.059,13.342,137.6,23.6,10.541s,10.258s
parsed_data_61.csv,parsed_VitalicSegmented61L.csv,140.402,13.342,161.2,5.6,20.798s,7.742s
parsed_data_61.csv,parsed_VitalicSegmented61L.csv,153.744,13.304,166.8,39.4,13.056s,26.096s
parsed_data_61.csv,parsed_VitalicSegmented61L.csv,167.095,13.373,206.2,13.4,39.105s,0.027s
parsed_data_61.csv,parsed_VitalicSegmented61L.csv,180.468,13.342,219.6,18.4,39.132s,5.058s
parsed_data_62.csv,parsed_VitalicSegmented62L.csv,0.192,14.321,0.0,28.8,0.192s,14.479s
parsed_data_62.csv,parsed_VitalicSegmented62L.csv,14.514,14.321,28.8,21.4,14.286s,7.079s
parsed_data_62.csv,parsed_VitalicSegmented62L.csv,28.836,14.321,50.2,7.0,21.364s,7.321s
parsed_data_62.csv,parsed_VitalicSegmented62L.csv,43.158,14.321,57.2,7.4,14.042s,6.921s
parsed_data_62.csv,parsed_VitalicSegmented62L.csv,57.48,14.321,64.6,7.2,7.120s,7.121s
parsed_data_62.csv,parsed_VitalicSegmented62L.csv,71.802,14.321,71.8,7.0,0.002s,7.321s
parsed_data_62.csv,parsed_VitalicSegmented62L.csv,86.124,14.321,78.8,8.4,7.324s,5.921s
parsed_data_62.csv,parsed_VitalicSegmented62L.csv,100.446,14.292,87.2,27.4,13.246s,13.108s
parsed_data_62.csv,parsed_VitalicSegmented62L.csv,114.738,14.321,114.6,13.0,0.138s,1.321s
parsed_data_62.csv,parsed_VitalicSegmented62L.csv,129.06,14.321,127.6,4.2,1.460s,10.121s
parsed_data_62.csv,parsed_VitalicSegmented62L.csv,143.382,14.321,131.8,10.6,11.582s,3.721s
parsed_data_62.csv,parsed_VitalicSegmented62L.csv,157.704,14.321,142.4,9.8,15.304s,4.521s
parsed_data_62.csv,parsed_VitalicSegmented62L.csv,172.026,14.321,152.2,5.0,19.826s,9.321s
parsed_data_62.csv,parsed_VitalicSegmented62L.csv,186.348,14.321,157.2,9.4,29.148s,4.921s
parsed_data_62.csv,parsed_VitalicSegmented62L.csv,200.67,14.296,166.6,4.8,34.070s,9.496s
parsed_data_62.csv,parsed_VitalicSegmented62L.csv,214.966,14.321,171.4,42.2,43.566s,27.879s
parsed_data_62.csv,parsed_VitalicSegmented62L.csv,229.288,14.321,213.6,4.2,15.688s,10.121s
parsed_data_62.csv,parsed_VitalicSegmented62L.csv,243.61,14.321,217.8,10.0,25.810s,4.321s
parsed_data_62.csv,parsed_VitalicSegmented62L.csv,257.932,14.321,227.8,4.2,30.132s,10.121s
parsed_data_62.csv,parsed_VitalicSegmented62L.csv,272.254,14.321,232.0,9.6,40.254s,4.721s
parsed_data_62.csv,parsed_VitalicSegmented62L.csv,286.576,14.321,241.6,4.8,44.976s,9.521s
parsed_data_62.csv,parsed_VitalicSegmented62L.csv,300.898,14.321,246.4,10.0,54.498s,4.321s
parsed_data_62.csv,parsed_VitalicSegmented62L.csv,315.22,14.321,256.4,4.2,58.820s,10.121s
parsed_data_62.csv,parsed_VitalicSegmented62L.csv,329.542,18.697,260.6,10.2,68.942s,8.497s
parsed_data_63.csv,parsed_VitalicSegmented63L.csv,0.0,0.494,0.0,43.0,0.000s,42.506s
parsed_data_63.csv,parsed_VitalicSegmented63L.csv,0.494,14.063,43.0,40.6,42.506s,26.537s
parsed_data_63.csv,parsed_VitalicSegmented63L.csv,14.558,28.127,83.6,14.8,69.042s,13.327s
parsed_data_63.csv,parsed_VitalicSegmented63L.csv,42.686,28.127,98.4,13.2,55.714s,14.927s
parsed_data_63.csv,parsed_VitalicSegmented63L.csv,70.813,28.127,111.6,36.2,40.787s,8.073s
parsed_data_63.csv,parsed_VitalicSegmented63L.csv,98.941,14.063,147.8,24.2,48.859s,10.137s
parsed_data_63.csv,parsed_VitalicSegmented63L.csv,113.005,28.127,172.0,24.6,58.995s,3.527s
parsed_data_63.csv,parsed_VitalicSegmented63L.csv,141.133,28.127,196.6,11.4,55.467s,16.727s
parsed_data_63.csv,parsed_VitalicSegmented63L.csv,169.261,28.127,208.0,32.0,38.739s,3.873s
parsed_data_63.csv,parsed_VitalicSegmented63L.csv,197.388,14.063,240.0,26.4,42.612s,12.337s
parsed_data_63.csv,parsed_VitalicSegmented63L.csv,211.452,28.127,266.4,31.0,54.948s,2.873s
parsed_data_64.csv,parsed_VitalicSegmented64L.csv,0.266,16.271,0.0,38.0,0.266s,21.729s
parsed_data_64.csv,parsed_VitalicSegmented64L.csv,16.538,16.271,38.0,10.2,21.462s,6.071s
parsed_data_64.csv,parsed_VitalicSegmented64L.csv,32.809,16.271,48.2,7.2,15.391s,9.071s
parsed_data_64.csv,parsed_VitalicSegmented64L.csv,49.08,16.271,55.4,9.4,6.320s,6.871s
parsed_data_64.csv,parsed_VitalicSegmented64L.csv,65.351,16.271,64.8,10.0,0.551s,6.271s
parsed_data_64.csv,parsed_VitalicSegmented64L.csv,81.622,16.271,74.8,6.2,6.822s,10.071s
parsed_data_64.csv,parsed_VitalicSegmented64L.csv,97.894,16.271,81.0,9.0,16.894s,7.271s
parsed_data_64.csv,parsed_VitalicSegmented64L.csv,114.165,16.271,90.0,6.4,24.165s,9.871s
parsed_data_64.csv,parsed_VitalicSegmented64L.csv,130.436,4.067,96.4,7.4,34.036s,3.333s
parsed_data_64.csv,parsed_VitalicSegmented64L.csv,134.504,16.271,103.8,8.0,30.704s,8.271s
parsed_data_64.csv,parsed_VitalicSegmented64L.csv,150.775,16.271,111.8,8.2,38.975s,8.071s
parsed_data_64.csv,parsed_VitalicSegmented64L.csv,167.046,16.271,120.0,8.2,47.046s,8.071s
parsed_data_64.csv,parsed_VitalicSegmented64L.csv,183.317,16.271,128.2,11.8,55.117s,4.471s
parsed_data_64.csv,parsed_VitalicSegmented64L.csv,199.588,12.205,140.0,9.8,59.588s,2.405s
parsed_data_65.csv,parsed_VitalicSegmented65L.csv,0.483,15.483,0.0,7.2,0.483s,8.283s
parsed_data_65.csv,parsed_VitalicSegmented65L.csv,15.967,15.483,7.2,39.6,8.767s,24.117s
parsed_data_65.csv,parsed_VitalicSegmented65L.csv,31.451,15.483,46.8,28.6,15.349s,13.117s
parsed_data_65.csv,parsed_VitalicSegmented65L.csv,46.935,15.483,75.4,51.8,28.465s,36.317s
parsed_data_65.csv,parsed_VitalicSegmented65L.csv,62.418,15.483,127.2,34.4,64.782s,18.917s
parsed_data_65.csv,parsed_VitalicSegmented65L.csv,77.902,15.483,161.6,64.8,83.698s,49.317s
parsed_data_66.csv,parsed_VitalicSegmented66L.csv,0.24,7.559,0.0,37.6,0.240s,30.041s
parsed_data_66.csv,parsed_VitalicSegmented66L.csv,7.799,7.559,37.6,19.0,29.801s,11.441s
parsed_data_66.csv,parsed_VitalicSegmented66L.csv,15.359,7.559,56.6,11.4,41.241s,3.841s
parsed_data_66.csv,parsed_VitalicSegmented66L.csv,22.918,7.559,68.0,16.0,45.082s,8.441s
parsed_data_66.csv,parsed_VitalicSegmented66L.csv,30.477,7.559,84.0,30.6,53.523s,23.041s
parsed_data_66.csv,parsed_VitalicSegmented66L.csv,38.036,7.559,114.6,18.8,76.564s,11.241s
parsed_data_66.csv,parsed_VitalicSegmented66L.csv,45.595,7.559,133.4,16.2,87.805s,8.641s
parsed_data_66.csv,parsed_VitalicSegmented66L.csv,53.154,7.559,149.6,25.0,96.446s,17.441s
parsed_data_66.csv,parsed_VitalicSegmented66L.csv,60.713,7.559,174.6,15.0,113.887s,7.441s
parsed_data_66.csv,parsed_VitalicSegmented66L.csv,68.272,7.559,189.6,31.0,121.328s,23.441s
parsed_data_66.csv,parsed_VitalicSegmented66L.csv,75.831,7.559,220.6,14.0,144.769s,6.441s
parsed_data_66.csv,parsed_VitalicSegmented66L.csv,83.39,7.559,234.6,30.2,151.210s,22.641s
parsed_data_66.csv,parsed_VitalicSegmented66L.csv,90.949,7.559,264.8,17.8,173.851s,10.241s
parsed_data_66.csv,parsed_VitalicSegmented66L.csv,98.508,7.559,282.6,16.8,184.092s,9.241s
parsed_data_66.csv,parsed_VitalicSegmented66L.csv,106.067,7.559,299.4,30.4,193.333s,22.841s
parsed_data_66.csv,parsed_VitalicSegmented66L.csv,113.626,7.559,329.8,16.6,216.174s,9.041s
parsed_data_67.csv,parsed_VitalicSegmented67L.csv,0.0,2.375,0.0,18.4,0.000s,16.025s
parsed_data_67.csv,parsed_VitalicSegmented67L.csv,2.375,5.714,18.4,12.2,16.025s,6.486s
parsed_data_67.csv,parsed_VitalicSegmented67L.csv,8.089,11.428,30.6,22.8,22.511s,11.372s
parsed_data_67.csv,parsed_VitalicSegmented67L.csv,19.518,11.428,53.4,23.6,33.882s,12.172s
parsed_data_67.csv,parsed_VitalicSegmented67L.csv,30.946,11.428,77.0,21.2,46.054s,9.772s
parsed_data_67.csv,parsed_VitalicSegmented67L.csv,42.375,11.428,98.2,13.8,55.825s,2.372s
parsed_data_67.csv,parsed_VitalicSegmented67L.csv,53.803,11.428,112.0,13.0,58.197s,1.572s
parsed_data_68.csv,parsed_VitalicSegmented68L.csv,0.0,20.625,0.0,9.0,0.000s,11.625s
parsed_data_68.csv,parsed_VitalicSegmented68L.csv,20.625,20.042,9.0,5.8,11.625s,14.242s
parsed_data_68.csv,parsed_VitalicSegmented68L.csv,40.667,22.382,14.8,26.4,25.867s,4.018s
parsed_data_68.csv,parsed_VitalicSegmented68L.csv,63.049,18.172,41.2,5.2,21.849s,12.972s
parsed_data_68.csv,parsed_VitalicSegmented68L.csv,81.222,20.075,46.4,12.0,34.822s,8.075s
parsed_data_68.csv,parsed_VitalicSegmented68L.csv,101.298,20.285,58.4,15.2,42.898s,5.085s
parsed_data_68.csv,parsed_VitalicSegmented68L.csv,121.583,20.289,73.6,6.6,47.983s,13.689s
parsed_data_68.csv,parsed_VitalicSegmented68L.csv,141.872,20.135,80.2,11.4,61.672s,8.735s
parsed_data_68.csv,parsed_VitalicSegmented68L.csv,162.008,20.317,91.6,8.2,70.408s,12.117s
parsed_data_68.csv,parsed_VitalicSegmented68L.csv,182.325,20.108,99.8,6.0,82.525s,14.108s
parsed_data_68.csv,parsed_VitalicSegmented68L.csv,202.434,20.036,105.8,13.0,96.634s,7.036s
parsed_data_68.csv,parsed_VitalicSegmented68L.csv,222.47,20.075,118.8,11.4,103.670s,8.675s
parsed_data_68.csv,parsed_VitalicSegmented68L.csv,242.545,6.574,130.2,7.4,112.345s,0.826s
parsed_data_69.csv,parsed_VitalicSegmented69L.csv,0.0,2.584,0.0,31.0,0.000s,28.416s
parsed_data_69.csv,parsed_VitalicSegmented69L.csv,2.584,14.401,31.0,7.4,28.416s,7.001s
parsed_data_69.csv,parsed_VitalicSegmented69L.csv,16.986,14.401,38.4,6.8,21.414s,7.601s
parsed_data_69.csv,parsed_VitalicSegmented69L.csv,31.387,14.401,45.2,15.4,13.813s,0.999s
parsed_data_69.csv,parsed_VitalicSegmented69L.csv,45.788,14.401,60.6,6.6,14.812s,7.801s
parsed_data_69.csv,parsed_VitalicSegmented69L.csv,60.19,14.401,67.2,7.4,7.010s,7.001s
parsed_data_69.csv,parsed_VitalicSegmented69L.csv,74.591,14.401,74.6,7.0,0.009s,7.401s
parsed_data_69.csv,parsed_VitalicSegmented69L.csv,88.993,14.401,81.6,6.0,7.393s,8.401s
parsed_data_69.csv,parsed_VitalicSegmented69L.csv,103.394,14.401,87.6,29.6,15.794s,15.199s
parsed_data_69.csv,parsed_VitalicSegmented69L.csv,117.796,14.401,117.2,22.6,0.596s,8.199s
parsed_data_69.csv,parsed_VitalicSegmented69L.csv,132.197,14.401,139.8,7.0,7.603s,7.401s
parsed_data_69.csv,parsed_VitalicSegmented69L.csv,146.599,14.401,146.8,6.8,0.201s,7.601s
parsed_data_69.csv,parsed_VitalicSegmented69L.csv,161.0,14.401,153.6,7.6,7.400s,6.801s
parsed_data_69.csv,parsed_VitalicSegmented69L.csv,175.401,14.401,161.2,7.0,14.201s,7.401s
parsed_data_69.csv,parsed_VitalicSegmented69L.csv,189.803,14.401,168.2,7.4,21.603s,7.001s
parsed_data_69.csv,parsed_VitalicSegmented69L.csv,204.204,14.401,175.6,7.0,28.604s,7.401s
parsed_data_69.csv,parsed_VitalicSegmented69L.csv,218.606,5.386,182.6,6.6,36.006s,1.214s
parsed_data_70.csv,parsed_VitalicSegmented70L.csv,0.0,14.396,0.0,42.6,0.000s,28.204s
parsed_data_70.csv,parsed_VitalicSegmented70L.csv,14.396,14.401,42.6,27.6,28.204s,13.199s
parsed_data_70.csv,parsed_VitalicSegmented70L.csv,28.797,14.401,70.2,8.8,41.403s,5.601s
parsed_data_70.csv,parsed_VitalicSegmented70L.csv,43.199,14.401,79.0,6.8,35.801s,7.601s
parsed_data_70.csv,parsed_VitalicSegmented70L.csv,57.6,14.401,85.8,7.6,28.200s,6.801s
parsed_data_70.csv,parsed_VitalicSegmented70L.csv,72.002,14.401,93.4,6.8,21.398s,7.601s
parsed_data_70.csv,parsed_VitalicSegmented70L.csv,86.403,14.401,100.2,15.0,13.797s,0.599s
parsed_data_70.csv,parsed_VitalicSegmented70L.csv,100.805,14.401,115.2,6.8,14.395s,7.601s
parsed_data_70.csv,parsed_VitalicSegmented70L.csv,115.206,14.401,122.0,7.4,6.794s,7.001s
parsed_data_70.csv,parsed_VitalicSegmented70L.csv,129.608,14.401,129.4,7.2,0.208s,7.201s
parsed_data_70.csv,parsed_VitalicSegmented70L.csv,144.009,14.401,136.6,6.6,7.409s,7.801s
parsed_data_70.csv,parsed_VitalicSegmented70L.csv,158.41,14.401,143.2,59.2,15.210s,44.799s
parsed_data_70.csv,parsed_VitalicSegmented70L.csv,172.812,14.401,202.4,27.4,29.588s,12.999s
parsed_data_70.csv,parsed_VitalicSegmented70L.csv,187.213,14.401,229.8,7.6,42.587s,6.801s
parsed_data_70.csv,parsed_VitalicSegmented70L.csv,201.615,14.401,237.4,6.8,35.785s,7.601s
parsed_data_70.csv,parsed_VitalicSegmented70L.csv,216.016,14.401,244.2,7.6,28.184s,6.801s
parsed_data_70.csv,parsed_VitalicSegmented70L.csv,230.418,14.401,251.8,6.8,21.382s,7.601s
parsed_data_70.csv,parsed_VitalicSegmented70L.csv,244.819,14.401,258.6,7.6,13.781s,6.801s
parsed_data_70.csv,parsed_VitalicSegmented70L.csv,259.221,14.401,266.2,6.6,6.979s,7.801s
parsed_data_70.csv,parsed_VitalicSegmented70L.csv,273.622,7.2,272.8,6.8,0.822s,0.400s
parsed_data_70.csv,parsed_VitalicSegmented70L.csv,280.823,14.401,279.6,50.0,1.223s,35.599s
parsed_data_70.csv,parsed_VitalicSegmented70L.csv,295.224,14.401,329.6,19.6,34.376s,5.199s
parsed_data_71.csv,parsed_VitalicSegmented71L.csv,0.196,14.436,0.0,16.2,0.196s,1.764s
parsed_data_71.csv,parsed_VitalicSegmented71L.csv,14.632,21.579,16.2,13.0,1.568s,8.579s
parsed_data_71.csv,parsed_VitalicSegmented71L.csv,36.211,14.436,29.2,7.4,7.011s,7.036s
parsed_data_71.csv,parsed_VitalicSegmented71L.csv,50.647,14.436,36.6,13.0,14.047s,1.436s
parsed_data_71.csv,parsed_VitalicSegmented71L.csv,65.083,14.436,49.6,13.2,15.483s,1.236s
parsed_data_71.csv,parsed_VitalicSegmented71L.csv,79.52,7.218,62.8,16.4,16.720s,9.182s
parsed_data_71.csv,parsed_VitalicSegmented71L.csv,86.738,14.436,79.2,62.4,7.538s,47.964s
parsed_data_71.csv,parsed_VitalicSegmented71L.csv,101.174,14.436,141.6,4.6,40.426s,9.836s
parsed_data_71.csv,parsed_VitalicSegmented71L.csv,115.61,14.436,146.2,31.0,30.590s,16.564s
parsed_data_71.csv,parsed_VitalicSegmented71L.csv,130.046,17.824,177.2,9.4,47.154s,8.424s
parsed_data_71.csv,parsed_VitalicSegmented71L.csv,147.87,14.436,186.6,10.0,38.730s,4.436s
parsed_data_71.csv,parsed_VitalicSegmented71L.csv,162.306,14.436,196.6,16.8,34.294s,2.364s
parsed_data_71.csv,parsed_VitalicSegmented71L.csv,176.742,7.218,213.4,11.0,36.658s,3.782s
parsed_data_71.csv,parsed_VitalicSegmented71L.csv,183.96,10.827,224.4,53.8,40.440s,42.973s
parsed_data_71.csv,parsed_VitalicSegmented71L.csv,194.787,3.609,278.2,10.2,83.413s,6.591s
parsed_data_72.csv,parsed_VitalicSegmented72L.csv,0.0,14.281,0.0,42.6,0.000s,28.319s
parsed_data_72.csv,parsed_VitalicSegmented72L.csv,14.281,14.264,42.6,21.4,28.319s,7.136s
parsed_data_72.csv,parsed_VitalicSegmented72L.csv,28.545,14.264,64.0,8.4,35.455s,5.864s
parsed_data_72.csv,parsed_VitalicSegmented72L.csv,42.81,14.264,72.4,7.2,29.590s,7.064s
parsed_data_72.csv,parsed_VitalicSegmented72L.csv,57.074,14.264,79.6,7.2,22.526s,7.064s
parsed_data_72.csv,parsed_VitalicSegmented72L.csv,71.339,14.264,86.8,6.8,15.461s,7.464s
parsed_data_72.csv,parsed_VitalicSegmented72L.csv,85.603,14.264,93.6,7.4,7.997s,6.864s
parsed_data_72.csv,parsed_VitalicSegmented72L.csv,99.868,14.264,101.0,7.0,1.132s,7.264s
parsed_data_72.csv,parsed_VitalicSegmented72L.csv,114.132,14.264,108.0,7.4,6.132s,6.864s
parsed_data_72.csv,parsed_VitalicSegmented72L.csv,128.397,14.264,115.4,6.8,12.997s,7.464s
parsed_data_72.csv,parsed_VitalicSegmented72L.csv,142.661,14.264,122.2,7.0,20.461s,7.264s
parsed_data_72.csv,parsed_VitalicSegmented72L.csv,156.926,14.264,129.2,26.4,27.726s,12.136s
parsed_data_72.csv,parsed_VitalicSegmented72L.csv,171.19,21.396,155.6,23.4,15.590s,2.004s
parsed_data_72.csv,parsed_VitalicSegmented72L.csv,192.587,14.264,179.0,12.2,13.587s,2.064s
parsed_data_72.csv,parsed_VitalicSegmented72L.csv,206.851,14.264,191.2,24.8,15.651s,10.536s
parsed_data_72.csv,parsed_VitalicSegmented72L.csv,221.116,14.264,216.0,12.0,5.116s,2.264s
parsed_data_72.csv,parsed_VitalicSegmented72L.csv,235.38,14.264,228.0,8.2,7.380s,6.064s
parsed_data_72.csv,parsed_VitalicSegmented72L.csv,249.645,21.396,236.2,7.4,13.445s,13.996s
parsed_data_72.csv,parsed_VitalicSegmented72L.csv,271.042,14.264,243.6,7.2,27.442s,7.064s
parsed_data_72.csv,parsed_VitalicSegmented72L.csv,285.306,14.264,250.8,7.0,34.506s,7.264s
parsed_data_72.csv,parsed_VitalicSegmented72L.csv,299.571,14.264,257.8,7.0,41.771s,7.264s
